time,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,cloud_cover,wind_speed_10m,wind_gusts_10m
2012-05-22 01:00:00,18.6,63,0.0,0.0,1,26,4.4,12.6
2012-05-22 02:00:00,18.3,63,0.0,0.0,0,16,3.9,12.6
2012-05-22 03:00:00,17.5,64,0.0,0.0,0,0,5.2,13.0
2012-05-22 04:00:00,16.9,64,0.0,0.0,0,0,5.4,13.7
2012-05-22 05:00:00,16.4,64,0.0,0.0,0,1,5.2,13.7
2012-05-22 06:00:00,15.9,64,0.0,0.0,0,3,5.5,13.7
2012-05-22 07:00:00,16.9,63,0.0,0.0,0,5,5.2,13.0
2012-05-22 08:00:00,20.9,46,0.0,0.0,0,3,1.1,13.3
2012-05-22 09:00:00,23.3,39,0.0,0.0,0,0,2.2,15.8
2012-05-22 10:00:00,25.6,34,0.0,0.0,0,9,3.0,20.2
2012-05-22 11:00:00,27.7,30,0.0,0.0,1,32,3.6,24.5
2012-05-22 12:00:00,28.5,29,0.0,0.0,1,42,5.5,27.0
2012-05-22 13:00:00,29.6,29,0.0,0.0,1,38,7.0,30.2
2012-05-22 14:00:00,29.8,30,0.0,0.0,1,32,8.2,32.8
2012-05-22 15:00:00,29.6,31,0.0,0.0,0,0,6.8,33.8
2012-05-22 16:00:00,29.3,32,0.0,0.0,0,0,8.3,34.2
2012-05-22 17:00:00,28.6,33,0.0,0.0,0,0,7.4,33.1
2012-05-22 18:00:00,27.3,35,0.0,0.0,0,0,6.4,29.9
2012-05-22 19:00:00,25.8,39,0.0,0.0,0,0,4.7,25.6
2012-05-22 20:00:00,23.8,46,0.0,0.0,0,0,2.2,19.1
2012-05-22 21:00:00,22.2,52,0.0,0.0,0,0,1.8,17.3
2012-05-22 22:00:00,21.3,55,0.0,0.0,0,0,4.9,18.7
2012-05-22 23:00:00,20.6,57,0.0,0.0,0,0,6.3,18.7
2012-05-23 00:00:00,19.0,63,0.0,0.0,0,0,7.5,22.7
2012-05-23 01:00:00,18.1,66,0.0,0.0,0,0,7.9,20.9
2012-05-23 02:00:00,17.0,72,0.0,0.0,0,0,6.1,20.5
2012-05-23 03:00:00,16.7,72,0.0,0.0,0,11,0.4,20.2
2012-05-23 04:00:00,16.3,73,0.0,0.0,0,2,0.8,18.7
2012-05-23 05:00:00,15.7,75,0.0,0.0,0,2,2.9,17.6
2012-05-23 06:00:00,15.3,76,0.0,0.0,0,2,4.0,18.4
2012-05-23 07:00:00,15.5,79,0.0,0.0,0,0,2.2,18.4
2012-05-23 08:00:00,17.7,64,0.0,0.0,0,0,1.5,19.1
2012-05-23 09:00:00,20.1,54,0.0,0.0,0,0,5.2,21.2
2012-05-23 10:00:00,22.1,47,0.0,0.0,0,0,8.0,24.5
2012-05-23 11:00:00,24.5,40,0.0,0.0,0,0,8.1,28.8
2012-05-23 12:00:00,25.7,35,0.0,0.0,0,0,8.1,34.9
2012-05-23 13:00:00,27.0,32,0.0,0.0,0,0,9.8,37.1
2012-05-23 14:00:00,27.7,30,0.0,0.0,0,0,10.8,39.6
2012-05-23 15:00:00,27.9,29,0.0,0.0,0,0,10.2,39.6
2012-05-23 16:00:00,27.8,29,0.0,0.0,0,0,9.2,37.1
2012-05-23 17:00:00,27.0,31,0.0,0.0,0,0,9.7,33.8
2012-05-23 18:00:00,25.4,36,0.0,0.0,0,0,7.3,30.2
2012-05-23 19:00:00,23.3,42,0.0,0.0,0,0,4.1,27.0
2012-05-23 20:00:00,21.0,49,0.0,0.0,0,0,1.3,22.0
2012-05-23 21:00:00,19.7,54,0.0,0.0,0,0,0.8,16.9
2012-05-23 22:00:00,18.6,59,0.0,0.0,0,0,0.4,16.6
2012-05-23 23:00:00,17.7,63,0.0,0.0,0,0,0.8,16.9
2012-05-24 00:00:00,15.7,71,0.0,0.0,0,0,1.5,14.4
2012-05-24 01:00:00,14.9,76,0.0,0.0,0,0,0.7,12.6
2012-05-24 02:00:00,14.4,78,0.0,0.0,0,0,1.1,12.6
2012-05-24 03:00:00,14.0,79,0.0,0.0,0,0,1.1,14.4
2012-05-24 04:00:00,13.7,80,0.0,0.0,0,0,3.6,14.8
2012-05-24 05:00:00,13.4,80,0.0,0.0,0,0,3.1,14.0
2012-05-24 06:00:00,12.8,83,0.0,0.0,0,1,2.4,14.0
2012-05-24 07:00:00,14.0,76,0.0,0.0,0,0,1.9,14.0
2012-05-24 08:00:00,16.3,63,0.0,0.0,0,1,0.4,15.1
2012-05-24 09:00:00,18.3,56,0.0,0.0,0,0,1.9,18.4
2012-05-24 10:00:00,20.5,49,0.0,0.0,0,0,3.6,21.2
2012-05-24 11:00:00,22.6,43,0.0,0.0,0,0,5.6,24.5
2012-05-24 12:00:00,23.1,43,0.0,0.0,0,0,8.7,28.1
2012-05-24 13:00:00,23.8,42,0.0,0.0,0,0,11.7,33.1
2012-05-24 14:00:00,23.8,43,0.0,0.0,0,0,14.0,37.4
2012-05-24 15:00:00,23.3,47,0.0,0.0,0,19,8.9,40.0
2012-05-24 16:00:00,22.7,49,0.0,0.0,0,3,9.3,38.9
2012-05-24 17:00:00,22.1,50,0.0,0.0,0,7,11.1,34.2
2012-05-24 18:00:00,21.4,53,0.0,0.0,0,7,11.6,29.2
2012-05-24 19:00:00,19.7,58,0.0,0.0,0,17,9.8,25.6
2012-05-24 20:00:00,17.7,67,0.0,0.0,2,52,7.7,22.3
2012-05-24 21:00:00,16.1,74,0.0,0.0,2,53,6.5,15.5
2012-05-24 22:00:00,15.1,80,0.0,0.0,2,67,5.5,13.3
2012-05-24 23:00:00,14.4,85,0.0,0.0,3,96,5.6,11.5
2012-05-25 00:00:00,13.9,92,0.0,0.0,3,100,5.4,15.8
2012-05-25 01:00:00,13.7,93,0.0,0.0,3,100,6.2,17.6
2012-05-25 02:00:00,13.7,92,0.1,0.1,51,100,6.2,19.1
2012-05-25 03:00:00,13.6,90,0.2,0.2,51,100,8.8,20.2
2012-05-25 04:00:00,13.4,89,0.3,0.3,51,100,9.1,20.5
2012-05-25 05:00:00,13.2,89,0.3,0.3,51,100,8.7,20.5
2012-05-25 06:00:00,13.1,88,0.4,0.4,51,100,8.4,21.6
2012-05-25 07:00:00,13.3,86,0.4,0.4,51,100,9.2,23.0
2012-05-25 08:00:00,13.6,84,0.5,0.5,53,98,10.9,26.3
2012-05-25 09:00:00,14.7,76,0.6,0.6,53,99,12.7,33.1
2012-05-25 10:00:00,14.9,76,0.5,0.5,53,96,13.8,37.8
2012-05-25 11:00:00,15.7,69,0.4,0.4,51,77,15.9,39.6
2012-05-25 12:00:00,16.6,62,0.3,0.3,51,83,17.0,43.9
2012-05-25 13:00:00,17.8,55,0.2,0.2,51,71,19.2,50.4
2012-05-25 14:00:00,17.9,50,0.0,0.0,2,62,20.1,52.9
2012-05-25 15:00:00,18.1,44,0.0,0.0,1,38,20.4,55.4
2012-05-25 16:00:00,17.8,41,0.0,0.0,1,41,18.2,54.4
2012-05-25 17:00:00,17.0,39,0.0,0.0,1,28,16.6,51.5
2012-05-25 18:00:00,16.4,42,0.0,0.0,0,7,14.2,47.5
2012-05-25 19:00:00,14.7,51,0.0,0.0,0,6,12.5,43.2
2012-05-25 20:00:00,13.1,60,0.0,0.0,0,9,8.6,33.8
2012-05-25 21:00:00,12.2,67,0.0,0.0,1,22,6.3,19.1
2012-05-25 22:00:00,11.6,70,0.0,0.0,1,45,4.0,13.0
2012-05-25 23:00:00,11.2,75,0.0,0.0,1,28,3.8,12.2
2012-05-26 00:00:00,10.8,82,0.0,0.0,0,17,4.8,14.8
2012-05-26 01:00:00,10.3,87,0.0,0.0,0,17,3.7,18.0
2012-05-26 02:00:00,9.7,92,0.1,0.1,51,28,2.5,16.6
2012-05-26 03:00:00,9.6,92,0.0,0.0,1,30,1.6,11.5
2012-05-26 04:00:00,9.4,92,0.0,0.0,1,26,1.9,11.2
2012-05-26 05:00:00,9.1,93,0.0,0.0,0,16,3.1,10.1
2012-05-26 06:00:00,8.6,95,0.0,0.0,0,19,3.7,10.8
2012-05-26 07:00:00,10.0,85,0.0,0.0,1,21,4.0,13.7
2012-05-26 08:00:00,11.7,66,0.0,0.0,1,28,4.7,17.6
2012-05-26 09:00:00,13.5,56,0.0,0.0,2,54,6.5,21.6
2012-05-26 10:00:00,15.2,49,0.0,0.0,2,78,8.8,25.6
2012-05-26 11:00:00,16.5,45,0.0,0.0,3,91,12.0,28.8
2012-05-26 12:00:00,16.8,49,0.1,0.1,51,90,13.7,36.7
2012-05-26 13:00:00,17.3,48,0.1,0.1,51,69,14.2,40.0
2012-05-26 14:00:00,17.7,47,0.0,0.0,1,48,14.5,41.4
2012-05-26 15:00:00,18.3,45,0.0,0.0,1,34,12.2,43.6
2012-05-26 16:00:00,17.7,46,0.0,0.0,1,48,11.3,44.3
2012-05-26 17:00:00,17.7,45,0.0,0.0,2,76,11.6,42.8
2012-05-26 18:00:00,16.8,46,0.0,0.0,1,39,11.6,38.2
2012-05-26 19:00:00,15.7,50,0.0,0.0,0,0,10.9,33.1
2012-05-26 20:00:00,14.3,58,0.0,0.0,0,3,5.0,25.6
2012-05-26 21:00:00,13.4,65,0.0,0.0,0,3,3.3,12.2
2012-05-26 22:00:00,12.5,71,0.0,0.0,0,3,3.6,9.0
2012-05-26 23:00:00,11.7,76,0.0,0.0,0,5,3.7,10.4
2012-05-27 00:00:00,11.5,82,0.0,0.0,0,2,3.2,11.9
2012-05-27 01:00:00,10.8,87,0.0,0.0,0,5,2.9,11.2
2012-05-27 02:00:00,10.1,89,0.0,0.0,0,2,2.6,11.5
2012-05-27 03:00:00,9.5,90,0.0,0.0,0,3,2.5,11.5
2012-05-27 04:00:00,9.0,92,0.0,0.0,0,4,4.1,11.5
2012-05-27 05:00:00,8.7,92,0.0,0.0,0,1,5.1,10.4
2012-05-27 06:00:00,8.4,91,0.0,0.0,0,4,4.9,10.8
2012-05-27 07:00:00,10.4,85,0.0,0.0,0,3,4.8,13.3
2012-05-27 08:00:00,13.8,61,0.0,0.0,0,1,0.8,14.0
2012-05-27 09:00:00,16.0,52,0.0,0.0,0,0,1.3,15.1
2012-05-27 10:00:00,18.2,45,0.0,0.0,0,0,1.8,17.6
2012-05-27 11:00:00,20.2,40,0.0,0.0,0,0,2.1,20.5
2012-05-27 12:00:00,21.8,38,0.0,0.0,0,0,4.3,23.4
2012-05-27 13:00:00,23.3,35,0.0,0.0,0,0,7.4,25.6
2012-05-27 14:00:00,24.2,34,0.0,0.0,0,0,10.0,29.9
2012-05-27 15:00:00,24.5,35,0.0,0.0,0,0,10.7,33.1
2012-05-27 16:00:00,24.5,36,0.0,0.0,0,0,10.0,34.9
2012-05-27 17:00:00,24.0,37,0.0,0.0,0,0,10.1,35.6
2012-05-27 18:00:00,23.2,39,0.0,0.0,0,0,9.9,32.8
2012-05-27 19:00:00,21.9,43,0.0,0.0,0,0,7.8,28.4
2012-05-27 20:00:00,20.2,50,0.0,0.0,0,0,5.6,18.7
2012-05-27 21:00:00,19.0,55,0.0,0.0,0,0,1.9,10.8
2012-05-27 22:00:00,17.9,61,0.0,0.0,0,0,4.6,8.6
2012-05-27 23:00:00,16.5,67,0.0,0.0,0,0,5.4,11.2
2012-05-28 00:00:00,15.9,69,0.0,0.0,0,0,4.8,12.2
2012-05-28 01:00:00,14.9,73,0.0,0.0,0,0,4.1,10.4
2012-05-28 02:00:00,13.9,76,0.0,0.0,0,0,4.1,10.8
2012-05-28 03:00:00,13.0,78,0.0,0.0,0,0,5.0,11.9
2012-05-28 04:00:00,12.2,80,0.0,0.0,0,0,5.8,13.3
2012-05-28 05:00:00,11.7,80,0.0,0.0,0,0,6.4,15.1
2012-05-28 06:00:00,11.3,79,0.0,0.0,0,0,7.2,16.2
2012-05-28 07:00:00,13.2,71,0.0,0.0,0,0,8.7,18.7
2012-05-28 08:00:00,18.5,47,0.0,0.0,0,0,5.2,18.7
2012-05-28 09:00:00,22.0,32,0.0,0.0,0,0,1.8,15.1
2012-05-28 10:00:00,24.4,26,0.0,0.0,0,0,1.3,17.3
2012-05-28 11:00:00,26.3,23,0.0,0.0,0,0,4.1,20.5
2012-05-28 12:00:00,26.7,26,0.0,0.0,0,0,7.0,24.1
2012-05-28 13:00:00,27.6,26,0.0,0.0,0,0,10.1,29.5
2012-05-28 14:00:00,28.0,27,0.0,0.0,0,0,12.4,34.2
2012-05-28 15:00:00,28.0,27,0.0,0.0,0,0,11.2,38.5
2012-05-28 16:00:00,27.7,27,0.0,0.0,0,0,11.7,38.9
2012-05-28 17:00:00,27.1,27,0.0,0.0,0,0,12.0,35.6
2012-05-28 18:00:00,26.1,27,0.0,0.0,0,0,10.7,31.3
2012-05-28 19:00:00,24.7,30,0.0,0.0,0,0,7.6,26.6
2012-05-28 20:00:00,22.9,37,0.0,0.0,0,0,6.8,16.2
2012-05-28 21:00:00,21.4,42,0.0,0.0,0,0,3.4,10.8
2012-05-28 22:00:00,20.2,45,0.0,0.0,0,0,4.7,9.4
2012-05-28 23:00:00,18.7,51,0.0,0.0,0,0,4.5,9.7
2012-05-29 00:00:00,17.3,59,0.0,0.0,0,0,4.7,11.9
2012-05-29 01:00:00,16.3,63,0.0,0.0,0,0,4.8,11.2
2012-05-29 02:00:00,15.3,67,0.0,0.0,0,0,4.4,10.8
2012-05-29 03:00:00,14.5,70,0.0,0.0,0,0,4.6,9.4
2012-05-29 04:00:00,13.9,71,0.0,0.0,0,0,3.8,8.6
2012-05-29 05:00:00,13.6,70,0.0,0.0,0,0,3.8,7.6
2012-05-29 06:00:00,13.3,69,0.0,0.0,0,0,3.8,7.9
2012-05-29 07:00:00,14.8,65,0.0,0.0,0,0,4.8,8.3
2012-05-29 08:00:00,18.8,50,0.0,0.0,0,0,1.8,10.4
2012-05-29 09:00:00,21.2,44,0.0,0.0,0,0,4.1,15.1
2012-05-29 10:00:00,23.4,35,0.0,0.0,0,0,6.6,20.9
2012-05-29 11:00:00,25.3,30,0.0,0.0,0,0,8.9,25.6
2012-05-29 12:00:00,26.0,30,0.0,0.0,0,0,10.8,31.7
2012-05-29 13:00:00,26.8,30,0.0,0.0,0,0,12.6,35.3
2012-05-29 14:00:00,27.2,29,0.0,0.0,0,0,13.2,37.1
2012-05-29 15:00:00,27.3,29,0.0,0.0,0,0,11.6,37.4
2012-05-29 16:00:00,27.0,29,0.0,0.0,0,0,12.8,37.1
2012-05-29 17:00:00,26.3,30,0.0,0.0,0,0,12.3,36.4
2012-05-29 18:00:00,25.0,32,0.0,0.0,0,0,10.5,33.8
2012-05-29 19:00:00,23.5,37,0.0,0.0,0,0,6.9,27.4
2012-05-29 20:00:00,21.5,44,0.0,0.0,0,0,5.8,18.4
2012-05-29 21:00:00,19.8,52,0.0,0.0,0,0,3.7,10.4
2012-05-29 22:00:00,18.6,57,0.0,0.0,0,0,3.2,9.0
2012-05-29 23:00:00,17.7,61,0.0,0.0,0,0,4.6,7.6
2012-05-30 00:00:00,16.9,64,0.0,0.0,0,0,4.5,10.8
2012-05-30 01:00:00,16.0,68,0.0,0.0,0,0,4.3,9.7
2012-05-30 02:00:00,15.3,70,0.0,0.0,0,0,4.3,10.1
2012-05-30 03:00:00,14.7,72,0.0,0.0,0,0,4.4,10.4
2012-05-30 04:00:00,14.2,75,0.0,0.0,0,0,4.3,10.4
2012-05-30 05:00:00,13.6,77,0.0,0.0,0,0,3.9,10.4
2012-05-30 06:00:00,13.2,80,0.0,0.0,0,0,4.0,9.7
2012-05-30 07:00:00,15.1,73,0.0,0.0,0,0,3.7,9.7
2012-05-30 08:00:00,17.8,60,0.0,0.0,0,0,2.6,11.2
2012-05-30 09:00:00,20.1,52,0.0,0.0,0,0,4.6,16.2
2012-05-30 10:00:00,22.4,45,0.0,0.0,0,0,6.1,21.2
2012-05-30 11:00:00,24.4,39,0.0,0.0,0,0,7.1,24.8
2012-05-30 12:00:00,25.0,40,0.0,0.0,0,0,8.3,26.6
2012-05-30 13:00:00,26.2,38,0.0,0.0,0,0,9.5,29.5
2012-05-30 14:00:00,26.8,38,0.0,0.0,0,0,11.2,32.0
2012-05-30 15:00:00,26.6,38,0.0,0.0,0,0,10.9,33.8
2012-05-30 16:00:00,26.1,39,0.0,0.0,0,0,10.2,34.9
2012-05-30 17:00:00,25.2,42,0.0,0.0,0,0,10.1,34.2
2012-05-30 18:00:00,23.6,45,0.0,0.0,0,0,8.7,31.3
2012-05-30 19:00:00,22.0,51,0.0,0.0,0,0,7.1,24.8
2012-05-30 20:00:00,20.2,58,0.0,0.0,0,0,3.9,18.4
2012-05-30 21:00:00,18.8,63,0.0,0.0,0,0,3.2,8.6
2012-05-30 22:00:00,17.9,68,0.0,0.0,0,0,2.3,10.1
2012-05-30 23:00:00,17.2,72,0.0,0.0,0,0,2.3,10.8
2012-05-31 00:00:00,16.2,75,0.0,0.0,0,0,2.9,9.4
2012-05-31 01:00:00,16.0,77,0.0,0.0,0,0,3.4,9.7
2012-05-31 02:00:00,15.7,78,0.0,0.0,0,0,4.6,10.8
2012-05-31 03:00:00,15.3,78,0.0,0.0,0,0,3.2,12.6
2012-05-31 04:00:00,14.8,79,0.0,0.0,0,0,3.5,14.4
2012-05-31 05:00:00,14.2,78,0.0,0.0,0,0,3.9,15.5
2012-05-31 06:00:00,13.8,77,0.0,0.0,0,0,3.1,15.8
2012-05-31 07:00:00,15.6,71,0.0,0.0,0,1,3.2,15.8
2012-05-31 08:00:00,20.2,52,0.0,0.0,0,0,1.1,15.5
2012-05-31 09:00:00,23.2,43,0.0,0.0,0,0,0.4,16.2
2012-05-31 10:00:00,26.2,36,0.0,0.0,0,0,1.9,18.4
2012-05-31 11:00:00,29.0,31,0.0,0.0,0,0,3.4,20.9
2012-05-31 12:00:00,30.0,29,0.0,0.0,0,0,3.3,24.5
2012-05-31 13:00:00,30.9,29,0.0,0.0,0,0,5.6,27.7
2012-05-31 14:00:00,31.2,29,0.0,0.0,0,0,8.7,29.2
2012-05-31 15:00:00,31.2,30,0.0,0.0,0,0,8.4,33.8
2012-05-31 16:00:00,30.9,31,0.0,0.0,0,0,8.9,34.2
2012-05-31 17:00:00,30.2,33,0.0,0.0,0,0,9.2,31.7
2012-05-31 18:00:00,28.8,36,0.0,0.0,0,0,8.2,27.7
2012-05-31 19:00:00,27.1,41,0.0,0.0,0,0,5.8,22.7
2012-05-31 20:00:00,24.8,48,0.0,0.0,0,0,4.8,14.4
2012-05-31 21:00:00,22.8,55,0.0,0.0,0,0,4.3,10.4
2012-05-31 22:00:00,21.3,59,0.0,0.0,0,0,4.2,11.2
2012-05-31 23:00:00,20.1,63,0.0,0.0,0,0,4.1,10.1
2012-06-01 00:00:00,18.5,72,0.0,0.0,0,0,3.7,10.1
2012-06-01 01:00:00,17.9,73,0.0,0.0,0,0,3.6,8.6
2012-06-01 02:00:00,17.3,77,0.0,0.0,0,0,2.9,9.0
2012-06-01 03:00:00,17.0,77,0.0,0.0,0,0,4.6,8.6
2012-06-01 04:00:00,16.6,78,0.0,0.0,0,0,3.5,8.6
2012-06-01 05:00:00,16.6,77,0.0,0.0,0,0,3.8,8.6
2012-06-01 06:00:00,16.7,75,0.0,0.0,0,2,5.2,8.3
2012-06-01 07:00:00,18.3,68,0.0,0.0,0,2,4.0,8.3
2012-06-01 08:00:00,20.4,59,0.0,0.0,0,3,3.1,10.4
2012-06-01 09:00:00,22.9,50,0.0,0.0,0,3,4.3,16.6
2012-06-01 10:00:00,25.0,44,0.0,0.0,0,0,5.2,20.9
2012-06-01 11:00:00,27.0,39,0.0,0.0,0,0,7.3,24.5
2012-06-01 12:00:00,27.7,35,0.0,0.0,0,1,8.8,27.7
2012-06-01 13:00:00,28.3,33,0.0,0.0,0,2,9.6,29.5
2012-06-01 14:00:00,29.0,32,0.0,0.0,0,1,10.7,30.2
2012-06-01 15:00:00,28.9,32,0.0,0.0,0,0,9.3,31.3
2012-06-01 16:00:00,28.1,34,0.0,0.0,0,0,9.2,31.7
2012-06-01 17:00:00,27.1,37,0.0,0.0,0,0,8.4,30.6
2012-06-01 18:00:00,25.8,41,0.0,0.0,0,0,7.2,27.4
2012-06-01 19:00:00,24.3,45,0.0,0.0,0,2,5.7,23.0
2012-06-01 20:00:00,22.2,53,0.0,0.0,0,0,4.1,17.3
2012-06-01 21:00:00,20.5,59,0.0,0.0,0,0,3.8,9.7
2012-06-01 22:00:00,19.3,66,0.0,0.0,0,0,2.9,8.3
2012-06-01 23:00:00,18.3,69,0.0,0.0,0,0,2.3,7.9
2012-06-02 00:00:00,16.5,70,0.0,0.0,0,0,2.0,9.0
2012-06-02 01:00:00,15.9,72,0.0,0.0,0,0,1.9,7.6
2012-06-02 02:00:00,15.4,74,0.0,0.0,0,0,2.1,6.8
2012-06-02 03:00:00,14.8,77,0.0,0.0,0,7,3.4,7.2
2012-06-02 04:00:00,14.5,78,0.0,0.0,0,14,2.4,7.6
2012-06-02 05:00:00,14.0,81,0.0,0.0,0,6,3.1,7.9
2012-06-02 06:00:00,14.0,80,0.0,0.0,0,4,2.5,7.2
2012-06-02 07:00:00,14.8,77,0.0,0.0,0,9,1.9,9.0
2012-06-02 08:00:00,16.9,67,0.0,0.0,0,10,4.0,12.6
2012-06-02 09:00:00,19.1,59,0.0,0.0,0,7,5.2,17.6
2012-06-02 10:00:00,21.4,51,0.0,0.0,0,1,6.6,22.7
2012-06-02 11:00:00,23.3,45,0.0,0.0,0,2,8.4,28.1
2012-06-02 12:00:00,24.1,41,0.0,0.0,0,1,9.5,28.4
2012-06-02 13:00:00,25.4,39,0.0,0.0,0,0,10.9,30.2
2012-06-02 14:00:00,26.2,38,0.0,0.0,0,0,12.4,34.9
2012-06-02 15:00:00,26.0,38,0.0,0.0,0,1,8.7,37.8
2012-06-02 16:00:00,25.1,41,0.0,0.0,0,1,9.8,39.2
2012-06-02 17:00:00,23.7,44,0.0,0.0,0,0,9.6,38.9
2012-06-02 18:00:00,22.5,47,0.0,0.0,0,0,9.3,31.7
2012-06-02 19:00:00,21.2,51,0.0,0.0,0,0,8.6,24.8
2012-06-02 20:00:00,19.4,57,0.0,0.0,0,0,6.2,19.1
2012-06-02 21:00:00,18.0,63,0.0,0.0,0,0,3.6,12.6
2012-06-02 22:00:00,16.9,67,0.0,0.0,0,0,2.7,9.7
2012-06-02 23:00:00,16.1,71,0.0,0.0,0,1,1.3,9.7
2012-06-03 00:00:00,15.5,73,0.0,0.0,0,1,0.8,9.7
2012-06-03 01:00:00,15.2,75,0.0,0.0,0,1,1.0,9.0
2012-06-03 02:00:00,14.7,77,0.0,0.0,0,0,1.5,9.0
2012-06-03 03:00:00,14.2,80,0.0,0.0,1,29,3.7,8.3
2012-06-03 04:00:00,13.8,83,0.0,0.0,0,18,3.1,7.6
2012-06-03 05:00:00,13.7,83,0.0,0.0,0,18,2.5,7.6
2012-06-03 06:00:00,13.5,85,0.0,0.0,0,17,2.4,7.6
2012-06-03 07:00:00,14.7,80,0.0,0.0,0,15,3.0,9.4
2012-06-03 08:00:00,17.1,69,0.0,0.0,0,11,2.4,11.2
2012-06-03 09:00:00,19.2,61,0.0,0.0,0,7,4.2,17.3
2012-06-03 10:00:00,21.1,54,0.0,0.0,0,2,6.4,23.0
2012-06-03 11:00:00,22.5,49,0.0,0.0,0,1,8.4,27.4
2012-06-03 12:00:00,23.3,48,0.0,0.0,0,0,9.8,30.2
2012-06-03 13:00:00,24.0,46,0.0,0.0,0,0,10.8,32.4
2012-06-03 14:00:00,24.7,44,0.0,0.0,0,0,12.4,32.8
2012-06-03 15:00:00,25.0,43,0.0,0.0,0,0,9.3,32.4
2012-06-03 16:00:00,24.8,42,0.0,0.0,0,0,9.8,31.7
2012-06-03 17:00:00,24.2,43,0.0,0.0,0,0,9.6,29.9
2012-06-03 18:00:00,22.9,46,0.0,0.0,0,0,8.8,28.4
2012-06-03 19:00:00,21.1,52,0.0,0.0,0,0,7.6,25.6
2012-06-03 20:00:00,19.1,60,0.0,0.0,0,0,5.8,20.9
2012-06-03 21:00:00,17.5,67,0.0,0.0,0,0,4.3,13.3
2012-06-03 22:00:00,16.4,73,0.0,0.0,0,0,3.4,9.4
2012-06-03 23:00:00,15.5,78,0.0,0.0,0,0,2.2,8.3
2012-06-04 00:00:00,14.7,80,0.0,0.0,0,0,2.1,8.3
2012-06-04 01:00:00,14.4,82,0.0,0.0,0,1,2.1,7.6
2012-06-04 02:00:00,14.1,83,0.0,0.0,0,3,1.6,7.6
2012-06-04 03:00:00,13.9,85,0.0,0.0,0,8,2.7,7.9
2012-06-04 04:00:00,13.6,86,0.0,0.0,0,18,3.2,7.9
2012-06-04 05:00:00,13.3,89,0.0,0.0,2,50,2.9,7.6
2012-06-04 06:00:00,13.2,89,0.0,0.0,2,50,2.9,7.9
2012-06-04 07:00:00,14.1,85,0.0,0.0,2,53,4.1,9.7
2012-06-04 08:00:00,15.6,77,0.0,0.0,1,25,4.3,13.7
2012-06-04 09:00:00,17.3,69,0.0,0.0,1,39,6.3,20.9
2012-06-04 10:00:00,18.8,62,0.0,0.0,0,19,8.0,24.8
2012-06-04 11:00:00,20.8,55,0.0,0.0,0,13,9.1,27.7
2012-06-04 12:00:00,21.7,52,0.0,0.0,0,10,10.9,32.8
2012-06-04 13:00:00,22.4,50,0.0,0.0,0,7,13.2,36.0
2012-06-04 14:00:00,22.6,49,0.0,0.0,0,3,14.2,40.7
2012-06-04 15:00:00,22.5,49,0.0,0.0,1,49,10.3,41.4
2012-06-04 16:00:00,22.1,50,0.0,0.0,0,4,10.3,40.3
2012-06-04 17:00:00,21.6,51,0.0,0.0,0,16,9.4,37.4
2012-06-04 18:00:00,21.1,54,0.0,0.0,0,10,10.0,31.0
2012-06-04 19:00:00,19.5,61,0.0,0.0,0,13,9.3,29.5
2012-06-04 20:00:00,17.8,69,0.0,0.0,0,16,7.3,25.9
2012-06-04 21:00:00,16.7,75,0.0,0.0,0,17,5.8,19.4
2012-06-04 22:00:00,15.9,79,0.0,0.0,1,21,4.8,15.5
2012-06-04 23:00:00,15.3,83,0.0,0.0,1,28,4.9,13.7
2012-06-05 00:00:00,14.4,87,0.0,0.0,1,26,3.6,14.0
2012-06-05 01:00:00,14.1,88,0.0,0.0,1,28,2.6,11.9
2012-06-05 02:00:00,13.7,91,0.0,0.0,1,28,1.8,10.8
2012-06-05 03:00:00,13.8,91,0.0,0.0,2,72,1.1,10.4
2012-06-05 04:00:00,13.5,92,0.0,0.0,2,55,1.8,12.2
2012-06-05 05:00:00,13.3,92,0.0,0.0,1,37,2.5,12.6
2012-06-05 06:00:00,13.1,91,0.0,0.0,1,20,4.0,14.4
2012-06-05 07:00:00,13.9,81,0.0,0.0,0,4,5.4,16.6
2012-06-05 08:00:00,15.7,62,0.0,0.0,0,4,6.8,19.1
2012-06-05 09:00:00,17.3,46,0.0,0.0,0,5,6.5,21.2
2012-06-05 10:00:00,19.2,36,0.0,0.0,0,2,5.6,24.5
2012-06-05 11:00:00,20.9,30,0.0,0.0,0,1,3.8,25.9
2012-06-05 12:00:00,22.5,22,0.0,0.0,0,1,3.3,23.8
2012-06-05 13:00:00,23.7,20,0.0,0.0,0,0,4.8,25.9
2012-06-05 14:00:00,24.7,20,0.0,0.0,0,0,7.4,29.5
2012-06-05 15:00:00,24.9,22,0.0,0.0,1,42,9.3,33.1
2012-06-05 16:00:00,24.3,26,0.0,0.0,2,51,10.5,35.3
2012-06-05 17:00:00,23.4,30,0.0,0.0,1,35,10.6,35.3
2012-06-05 18:00:00,22.7,33,0.0,0.0,1,23,10.3,33.8
2012-06-05 19:00:00,21.7,35,0.0,0.0,0,1,8.7,28.4
2012-06-05 20:00:00,20.1,39,0.0,0.0,0,0,3.4,23.0
2012-06-05 21:00:00,18.8,44,0.0,0.0,0,0,1.3,14.0
